Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,94,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new ClientOAuthOptions()              {                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,                  DynamicClientRegistration = new()                  {                      ClientName = ""Test MCP Client"",                      ClientUri = new Uri(""https://example.com""),                  },              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,94,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new ClientOAuthOptions()              {                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,                  DynamicClientRegistration = new()                  {                      ClientName = ""Test MCP Client"",                      ClientUri = new Uri(""https://example.com""),                  },              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,94,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new ClientOAuthOptions()              {                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,                  DynamicClientRegistration = new()                  {                      ClientName = ""Test MCP Client"",                      ClientUri = new Uri(""https://example.com""),                  },              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,94,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new ClientOAuthOptions()              {                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,                  DynamicClientRegistration = new()                  {                      ClientName = ""Test MCP Client"",                      ClientUri = new Uri(""https://example.com""),                  },              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,72,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""unregistered-demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,72,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""unregistered-demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,72,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""unregistered-demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,72,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""unregistered-demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,72,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""unregistered-demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,72,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""unregistered-demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,56,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,56,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,56,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,35,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,35,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,35,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,35,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,35,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\OAuth\AuthTests.cs,35,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new()          {              Endpoint = new(McpServerUrl),              OAuth = new()              {                  ClientId = ""demo-client"",                  ClientSecret = ""demo-secret"",                  RedirectUri = new Uri(""http://localhost:1179/callback""),                  AuthorizationRedirectDelegate = HandleAuthorizationUrlAsync,              },          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\FaultingStreamHandler.cs,74,12,T:System.Net.Http.HttpContent,,,,,response.Content = newContent;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\FaultingStreamHandler.cs,69,12,T:System.Net.Http.HttpContent,,,,,"foreach (var header in response.Content.Headers)              {                  newContent.Headers.TryAddWithoutValidation(header.Key, header.Value);              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\FaultingStreamHandler.cs,63,12,T:System.Net.Http.HttpContent,,,,,var originalStream = await response.Content.ReadAsStreamAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\FaultingStreamHandler.cs,63,12,M:System.Net.Http.HttpContent.ReadAsStreamAsync(System.Threading.CancellationToken),,,,,var originalStream = await response.Content.ReadAsStreamAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\FaultingStreamHandler.cs,61,8,T:System.Net.Http.HttpContent,,,,,"if (response.Content.Headers.ContentType?.MediaType == ""text/event-stream"")          {              var originalStream = await response.Content.ReadAsStreamAsync(cancellationToken);              _lastStream = new FaultingStream(originalStream);              var faultingContent = new FaultingStreamContent(_lastStream);                // Copy headers from original content              var newContent = faultingContent;              foreach (var header in response.Content.Headers)              {                  newContent.Headers.TryAddWithoutValidation(header.Key, header.Value);              }                response.Content = newContent;                // For GET requests (unsolicited message stream), set up the stream to signal              // when first data is read. This ensures the server's transport handler is ready.              if (isGetRequest)              {                  _lastStream.SetReadyCallback(SignalUnsolicitedMessageStreamReady);              }          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\KestrelInMemoryTest.cs,43,8,T:System.Uri,,,,,"httpClient.BaseAddress = new Uri(""http://localhost:5000/"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\KestrelInMemoryTest.cs,43,8,M:System.Uri.#ctor(System.String),,,,,"httpClient.BaseAddress = new Uri(""http://localhost:5000/"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\Utils\KestrelInMemoryTest.cs,43,8,T:System.Uri,,,,,"httpClient.BaseAddress = new Uri(""http://localhost:5000/"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\ResumabilityIntegrationTests.cs,145,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,timeoutCts.CancelAfter(TimeSpan.FromSeconds(10));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\ResumabilityIntegrationTests.cs,82,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,var expectedRetryInterval = TimeSpan.FromSeconds(5);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTestFixture.cs,36,8,T:System.Uri,,,,,"HttpClient = new HttpClient(socketsHttpHandler)          {              BaseAddress = new(""http://localhost:5000/""),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTestFixture.cs,36,8,M:System.Uri.#ctor(System.String),,,,,"HttpClient = new HttpClient(socketsHttpHandler)          {              BaseAddress = new(""http://localhost:5000/""),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTestFixture.cs,36,8,T:System.Uri,,,,,"HttpClient = new HttpClient(socketsHttpHandler)          {              BaseAddress = new(""http://localhost:5000/""),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTestFixture.cs,36,8,T:System.Uri,,,,,"HttpClient = new HttpClient(socketsHttpHandler)          {              BaseAddress = new(""http://localhost:5000/""),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTestFixture.cs,36,8,M:System.Uri.#ctor(System.String),,,,,"HttpClient = new HttpClient(socketsHttpHandler)          {              BaseAddress = new(""http://localhost:5000/""),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTestFixture.cs,36,8,T:System.Uri,,,,,"HttpClient = new HttpClient(socketsHttpHandler)          {              BaseAddress = new(""http://localhost:5000/""),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\AuthorizeAttributeTests.cs,22,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new HttpClientTransportOptions          {              Endpoint = new(""http://localhost:5000""),          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\AuthorizeAttributeTests.cs,22,8,M:System.Uri.#ctor(System.String),,,,,"await using var transport = new HttpClientTransport(new HttpClientTransportOptions          {              Endpoint = new(""http://localhost:5000""),          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\AuthorizeAttributeTests.cs,22,8,T:System.Uri,,,,,"await using var transport = new HttpClientTransport(new HttpClientTransportOptions          {              Endpoint = new(""http://localhost:5000""),          }, HttpClient, LoggerFactory);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\HttpServerIntegrationTests.cs,56,8,T:System.Uri,,,,,"if (ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/sse"") ||              ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/stateless""))          {              // In SSE and in Streamable HTTP's stateless mode, no protocol-defined session IDs are used.:w              Assert.Null(client.SessionId);          }          else          {              Assert.NotNull(client.SessionId);          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\HttpServerIntegrationTests.cs,56,8,P:System.Uri.AbsolutePath,,,,,"if (ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/sse"") ||              ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/stateless""))          {              // In SSE and in Streamable HTTP's stateless mode, no protocol-defined session IDs are used.:w              Assert.Null(client.SessionId);          }          else          {              Assert.NotNull(client.SessionId);          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\HttpServerIntegrationTests.cs,56,8,T:System.Uri,,,,,"if (ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/sse"") ||              ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/stateless""))          {              // In SSE and in Streamable HTTP's stateless mode, no protocol-defined session IDs are used.:w              Assert.Null(client.SessionId);          }          else          {              Assert.NotNull(client.SessionId);          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\HttpServerIntegrationTests.cs,56,8,P:System.Uri.AbsolutePath,,,,,"if (ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/sse"") ||              ClientTransportOptions.Endpoint.AbsolutePath.EndsWith(""/stateless""))          {              // In SSE and in Streamable HTTP's stateless mode, no protocol-defined session IDs are used.:w              Assert.Null(client.SessionId);          }          else          {              Assert.NotNull(client.SessionId);          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SessionMigrationTests.cs,302,8,T:System.Net.ServerSentEvents.SseParser,,,,,"await foreach (var sseItem in SseParser.Create(responseStream).EnumerateAsync(TestContext.Current.CancellationToken))          {              if (sseItem.EventType == ""message"")              {                  sseItems.Add(sseItem.Data);              }          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SessionMigrationTests.cs,302,8,M:System.Net.ServerSentEvents.SseParser.Create(System.IO.Stream),,,,,"await foreach (var sseItem in SseParser.Create(responseStream).EnumerateAsync(TestContext.Current.CancellationToken))          {              if (sseItem.EventType == ""message"")              {                  sseItems.Add(sseItem.Data);              }          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SessionMigrationTests.cs,301,8,T:System.Net.Http.HttpContent,,,,,var responseStream = await response.Content.ReadAsStreamAsync(TestContext.Current.CancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SessionMigrationTests.cs,301,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync(System.Threading.CancellationToken),,,,,var responseStream = await response.Content.ReadAsStreamAsync(TestContext.Current.CancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SessionMigrationTests.cs,298,8,T:System.Net.Http.HttpContent,,,,,"Assert.Equal(""text/event-stream"", response.Content.Headers.ContentType?.MediaType);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\StatelessServerIntegrationTests.cs,9,19,T:System.Uri,,,,,"new(""http://localhost:5000/stateless"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\StatelessServerIntegrationTests.cs,9,19,M:System.Uri.#ctor(System.String),,,,,"new(""http://localhost:5000/stateless"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\StatelessServerIntegrationTests.cs,9,8,T:System.Uri,,,,,Endpoint
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTests.cs,24,8,T:System.Net.Http.HttpContent,,,,,"Assert.Equal(""identity"", sseResponse.Content.Headers.ContentEncoding.ToString());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTests.cs,23,8,T:System.Net.Http.HttpContent,,,,,"Assert.Equal(""text/event-stream"", sseResponse.Content.Headers.ContentType?.MediaType);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTests.cs,12,19,T:System.Uri,,,,,"new(""http://localhost:5000/sse"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTests.cs,12,19,M:System.Uri.#ctor(System.String),,,,,"new(""http://localhost:5000/sse"")"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\SseServerIntegrationTests.cs,12,8,T:System.Uri,,,,,Endpoint
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\MapMcpSseTests.cs,75,16,M:System.TimeSpan.FromSeconds(System.Int64),,,,,await context.EnablePollingAsync(retryInterval: TimeSpan.FromSeconds(1));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\MapMcpSseTests.cs,32,8,T:System.Net.Http.HttpContent,,,,,using var sseStream = await response.Content.ReadAsStreamAsync(TestContext.Current.CancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\ModelContextProtocol.AspNetCore.Tests\ModelContextProtocol.AspNetCore.Tests.csproj,File,tests\ModelContextProtocol.AspNetCore.Tests\MapMcpSseTests.cs,32,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync(System.Threading.CancellationToken),,,,,using var sseStream = await response.Content.ReadAsStreamAsync(TestContext.Current.CancellationToken);
